0.01,0.351132831,0.474988881
0.01,0.280511843,0.475300927
0.01,0.381993336,0.476355158
0.01,0.458441939,0.477392074
0.01,0.450202906,0.478192388
0.01,0.501285726,0.479099862
0.01,0.552194373,0.479645645
0.01,0.519832579,0.479181322
0.01,0.58109341,0.4786773
0.01,0.720273573,0.47949407
0.01,0.676177086,0.480900079
0.01,0.532005711,0.481269761
0.01,0.501621845,0.480668214
0.01,0.466852754,0.47985006
0.01,0.39152197,0.478361482
0.01,0.429435196,0.475922741
0.01,0.472669773,0.473866462
0.01,0.415824197,0.473396144
0.01,0.441142435,0.474091942
0.01,0.560516693,0.475205888
0.01,0.598248563,0.476687641
0.01,0.581357531,0.478199435
0.01,0.545626249,0.47904134
0.01,0.428892535,0.479569285
0.01,0.365901373,0.480510864
0.01,0.475648183,0.481108168
0.01,0.565773175,0.480492761
0.01,0.523290085,0.479508405
0.01,0.522385641,0.478873269
0.01,0.618424386,0.478264316
0.01,0.657597302,0.478353262
0.01,0.613068175,0.480196859
0.01,0.586185451,0.48305479
0.01,0.554067687,0.485824702
0.01,0.450668531,0.488562791
0.01,0.375794738,0.490877621
0.01,0.435992411,0.491683259
0.01,0.543662956,0.490992811
0.01,0.570093859,0.489781659
0.01,0.505043635,0.488836448
0.01,0.438124478,0.488556778
0.01,0.470100553,0.48845191
0.01,0.518996523,0.487452913
0.01,0.423508146,0.485903624
0.01,0.350174315,0.485163978
0.01,0.518625414,0.48501107
0.01,0.648025156,0.484496419
0.01,0.483284858,0.484208739
0.01,0.373981318,0.48458603
0.01,0.560761593,0.48452181
0.01,0.69578086,0.4836383
0.01,0.582925813,0.482674572
0.01,0.487312843,0.481493551
0.01,0.535116396,0.479801738
0.01,0.579811187,0.478438042
0.01,0.569685661,0.477970907
0.01,0.545533655,0.477973487
0.01,0.500641774,0.478090711
0.01,0.464739806,0.478179572
0.01,0.482994637,0.478046651
0.01,0.506551114,0.47763724
0.01,0.513718582,0.476686247
0.01,0.572829615,0.47511669
0.01,0.633548909,0.474177541
0.01,0.58137948,0.475152727
0.01,0.510051767,0.477374331
0.01,0.513356193,0.479740715
0.01,0.461669303,0.482597521
0.01,0.369548904,0.486036488
0.01,0.4424715,0.48864557
0.01,0.595586233,0.489664765
0.01,0.59867178,0.490014947
0.01,0.528858322,0.490320001
0.01,0.506753906,0.490500217
0.01,0.455197185,0.491306624
0.01,0.427540015,0.493314833
0.01,0.53972439,0.495070478
0.01,0.596252988,0.494877543
0.01,0.438049083,0.493071568
0.01,0.343523235,0.490931526
0.01,0.513543936,0.489254268
0.01,0.675718685,0.488359905
0.01,0.617084619,0.487884778
0.01,0.513461405,0.487308342
0.01,0.506054141,0.48709797
0.01,0.518311738,0.48781929
0.01,0.518615269,0.488931166
0.01,0.535244244,0.489959197
0.01,0.550948386,0.491274596
0.01,0.568116365,0.492859579
0.01,0.573315624,0.49417735
0.01,0.533447254,0.495383529
0.01,0.525573411,0.496848605
0.01,0.582577099,0.498044845
0.01,0.566096984,0.498601493
0.01,0.48977538,0.499095544
0.01,0.541989368,0.4992543
0.01,0.645298596,0.497887169
0.01,0.579137654,0.495779207
0.01,0.465969986,0.4950134
0.01,0.532365956,0.495306433
0.01,0.634979173,0.495044749
0.01,0.547205876,0.494179512
0.01,0.398193318,0.492858432
0.01,0.42057539,0.490627689
0.01,0.550357147,0.488158757
0.01,0.593845121,0.486204315
0.01,0.565305976,0.484444248
0.01,0.563642658,0.483400682
0.01,0.533923507,0.483878427
0.01,0.444791922,0.484700472
0.01,0.414101253,0.484615953
0.01,0.460721861,0.48418774
0.01,0.499648729,0.483730613
0.01,0.561815628,0.482811451
0.01,0.642599672,0.48210088
0.01,0.597259826,0.482511495
0.01,0.466393527,0.483475061
0.01,0.47397239,0.484157478
0.01,0.587410143,0.484771097
0.01,0.576130864,0.485738662
0.01,0.471052379,0.486994227
0.01,0.492669979,0.488275963
0.01,0.622439716,0.489462238
0.01,0.63833086,0.490702816
0.01,0.510429482,0.49182155
0.01,0.443047346,0.491959364
0.01,0.516813055,0.491302995
0.01,0.574052847,0.4919542
0.01,0.507263294,0.495020745
0.01,0.415277816,0.498955516
0.01,0.429153547,0.502316118
0.01,0.531598748,0.505127905
0.01,0.604669267,0.507145183
0.01,0.608426975,0.508145775
0.01,0.576409586,0.509032136
0.01,0.50356829,0.510001234
0.01,0.457648656,0.50971455
0.01,0.547587511,0.50768851
0.01,0.640713667,0.505035373
0.01,0.585267616,0.502664216
0.01,0.545016348,0.500813346
0.01,0.607412721,0.499740932
0.01,0.610639085,0.499404981
0.01,0.58070456,0.499162646
0.01,0.610089006,0.498611185
0.01,0.565643202,0.497683452
0.01,0.471784996,0.495266628
0.01,0.525197312,0.489939997
0.01,0.599506618,0.483194507
0.01,0.498195785,0.478519295
0.01,0.412554794,0.476527859
0.01,0.51414713,0.475397453
0.01,0.602369016,0.475101834
0.01,0.541120896,0.476022356
0.01,0.495960234,0.476293791
0.01,0.541099528,0.47495072
0.01,0.537940445,0.47348919
0.01,0.465839731,0.472271294
0.01,0.441871295,0.47016939
0.01,0.473865061,0.467445455
0.01,0.514549066,0.464997546
0.01,0.57991319,0.462612977
0.01,0.62593748,0.460040073
0.01,0.5539319,0.457374346
0.01,0.403095623,0.45429138
0.01,0.316052555,0.450790171
0.01,0.336541322,0.447388517
0.01,0.389324839,0.444055612
0.01,0.414715157,0.440998102
0.01,0.425572268,0.439440278
0.01,0.434062155,0.439515216
0.01,0.428856296,0.439621199
0.01,0.454143471,0.439015966
0.01,0.544832427,0.438185414
0.01,0.599958761,0.437289437
0.01,0.533364062,0.43692345
0.01,0.43888047,0.438202475
0.01,0.425331048,0.441035913
0.0104,0.45268458,0.444907839
0.0108,0.425902172,0.449488172
0.0112,0.354079087,0.452673809
0.0116,0.372966052,0.452317388
0.012,0.527964602,0.450188741
0.0124,0.638727223,0.449728983
0.0128,0.610063829,0.451471892
0.0132,0.584461878,0.454005922
0.0136,0.58853741,0.456805325
0.014,0.532429501,0.459891582
0.0144,0.503898439,0.462859184
0.0148,0.523984312,0.465598686
0.0152,0.439198434,0.46870788
0.0156,0.352944507,0.47232939
0.016,0.454997211,0.475641018
0.0164,0.555630556,0.478246765
0.0168,0.501021578,0.480609429
0.0172,0.495020915,0.482374596
0.0176,0.580322472,0.482500026
0.018,0.571582268,0.481942218
0.0184,0.5082567,0.483201582
0.0188,0.511783435,0.486037469
0.0192,0.552929978,0.487486304
0.0196,0.640981272,0.4871682
0.02,0.749462306,0.487415797
0.02,0.716202386,0.487799234
0.02,0.560382748,0.485971907
0.02,0.467456617,0.48316997
0.02,0.445962968,0.482233863
0.02,0.44608549,0.482286039
0.02,0.528090038,0.481230817
0.02,0.627891485,0.48052988
0.02,0.591801831,0.482380146
0.02,0.500395765,0.484992242
0.02,0.508003227,0.485106693
0.02,0.513200567,0.482768027
0.02,0.400337163,0.480007641
0.02,0.328875368,0.477365027
0.02,0.44506563,0.474556152
0.02,0.620965216,0.472055121
0.02,0.688829716,0.470251856
0.02,0.6381523,0.469206466
0.02,0.526136885,0.469515438
0.02,0.431231574,0.471310651
0.02,0.427145662,0.473253571
0.02,0.478146304,0.47442522
0.02,0.493888603,0.47525952
0.02,0.478944551,0.475261317
0.02,0.485824772,0.473075505
0.02,0.502834802,0.469668864
0.0196,0.484032974,0.467666226
0.0192,0.431817887,0.467642916
0.0188,0.417240569,0.468411747
0.0184,0.48250131,0.469523231
0.018,0.557058929,0.471026572
0.0176,0.590993115,0.472787096
0.0172,0.616552392,0.474975496
0.0168,0.579495817,0.477545811
0.0164,0.450728197,0.479927174
0.016,0.423514531,0.482148046
0.0156,0.55368915,0.484744156
0.0152,0.563689919,0.487515487
0.0148,0.391474805,0.489979662
0.0144,0.362718374,0.492597848
0.014,0.573972463,0.496110866
0.0136,0.682672962,0.499976244
0.0132,0.488618129,0.502624147
0.0128,0.300199815,0.503317418
0.0124,0.429412864,0.50289107
0.012,0.635533927,0.502448877
0.0116,0.582757827,0.502178471
0.0112,0.458810338,0.501805856
0.0108,0.527287126,0.501312812
0.0104,0.64144349,0.500722428
0.01,0.62910247,0.500210128
0.01,0.538526581,0.500909826
0.01,0.453420599,0.504063399
0.01,0.458811263,0.508587036
0.01,0.561013604,0.511435947
0.01,0.614998453,0.511422623
0.01,0.550428135,0.510447368
0.01,0.470702493,0.510154518
0.01,0.498775288,0.510264493
0.01,0.646316182,0.510750508
0.01,0.758049149,0.512339468
0.01,0.705514141,0.514614549
0.01,0.594875721,0.516425613
0.01,0.545050694,0.517579025
0.01,0.53533332,0.518223277
0.01,0.573518877,0.517979734
0.01,0.632640085,0.516867487
0.01,0.597632294,0.515800246
0.01,0.515359222,0.515620948
0.01,0.510011633,0.516326372
0.01,0.515837942,0.517642887
0.01,0.507382826,0.519617944
0.01,0.599620912,0.521256484
0.01,0.659052076,0.520475358
0.01,0.477100597,0.518256182
0.01,0.300821014,0.518847695
0.01,0.399257914,0.522431151
0.01,0.509309926,0.524086398
0.01,0.431269142,0.522510769
0.01,0.43016933,0.521217487
0.01,0.60009799,0.520658586
0.01,0.685320459,0.518415793
0.01,0.62427583,0.515289427
0.01,0.59519357,0.513147939
0.01,0.649168179,0.510769935
0.01,0.637763456,0.507102191
0.01,0.451060716,0.503426767
0.01,0.271601692,0.500356502
0.01,0.357975949,0.497437395
0.01,0.57317852,0.494849549
0.01,0.628608379,0.492727492
0.01,0.601518983,0.491017804
0.01,0.640493059,0.490149516
0.01,0.639824873,0.489914776
0.01,0.585454345,0.489544995
0.01,0.586514846,0.489422516
0.01,0.57200744,0.49036096
0.01,0.503129332,0.492253344
0.01,0.485085511,0.49481608
0.01,0.457519543,0.497663501
0.01,0.384392378,0.499790196
0.01,0.47969277,0.500896173
0.01,0.694475315,0.501917213
0.01,0.697915169,0.503098035
0.01,0.574354682,0.503429551
0.01,0.582589031,0.502658058
0.01,0.578537074,0.502029887
0.01,0.52937321,0.502378002
0.01,0.646387771,0.502878607
0.01,0.673307192,0.502525049
0.01,0.373724243,0.501721646
0.01,0.246001697,0.501236812
0.01,0.497308715,0.500418935
0.01,0.563992935,0.498152766
0.01,0.362952119,0.495117988
0.01,0.378288188,0.493159268
0.01,0.547824492,0.492903533
0.01,0.538350627,0.493834838
0.01,0.476948196,0.495668526
0.01,0.517085847,0.498059634
0.01,0.561209096,0.500286212
0.01,0.620851902,0.501916534
0.01,0.718819127,0.502633037
0.01,0.725385813,0.502064968
0.01,0.644390186,0.500716027
0.01,0.593850573,0.499873965
0.01,0.567525007,0.500436196
0.01,0.565512714,0.502646313
0.01,0.610826422,0.506153054
0.01,0.589106715,0.510002886
0.01,0.485393477,0.513473128
0.01,0.488971881,0.516448276
0.01,0.585832377,0.518733354
0.01,0.567822175,0.520056326
0.01,0.493592101,0.520393093
0.01,0.546292561,0.519845546
0.01,0.59829498,0.519025188
0.01,0.480013687,0.518643883
0.01,0.376202184,0.518359054
0.01,0.474752414,0.518222145
0.01,0.611828572,0.519642673
0.01,0.622497355,0.522049896
0.01,0.58830501,0.522571043
0.01,0.548537323,0.520760886
0.01,0.458302988,0.518380494
0.01,0.427636922,0.515904879
0.01,0.55491338,0.514053611
0.01,0.687567996,0.513895977
0.01,0.650307052,0.513269373
0.01,0.50824321,0.509888248
0.01,0.452641387,0.506049022
0.01,0.516175273,0.503836143
0.01,0.545963567,0.501220447
0.01,0.528449674,0.496902964
0.01,0.612630551,0.492209083
0.01,0.701183735,0.487658385
0.01,0.585628237,0.483294995
0.01,0.445745188,0.480197811
0.01,0.541035553,0.478673545
0.01,0.6891129,0.478009107
0.01,0.644854188,0.478060188
0.01,0.545864213,0.478653151
0.01,0.542323566,0.479098873
0.01,0.483742174,0.479205772
0.01,0.323201474,0.478940152
0.01,0.32227472,0.477896357
0.01,0.51940433,0.476220895
0.01,0.58966391,0.474468313
0.01,0.500225353,0.472714912
0.01,0.534683523,0.471227467
0.01,0.616728937,0.470619893
0.01,0.518960014,0.470631219
0.01,0.44454782,0.470540284
0.01,0.545050284,0.470416386
0.01,0.533836393,0.470377547
0.01,0.373471788,0.469989071
0.01,0.400275532,0.469532637
0.01,0.54623842,0.470063876
0.01,0.488608434,0.471677108
0.01,0.398983341,0.47337024
0.01,0.552541221,0.474505168
0.01,0.70067673,0.475256007
0.01,0.60118458,0.476241149
0.01,0.456889088,0.478154398
0.01,0.428551775,0.48102269
0.01,0.452177332,0.484161442
0.01,0.518843979,0.487182447
0.01,0.583240063,0.490002329
0.01,0.535973678,0.492250145
0.01,0.467937535,0.494027166
0.01,0.503943752,0.496197918
0.01,0.543740447,0.498945517
0.01,0.534232961,0.501580262
0.01,0.583708358,0.503931073
0.01,0.649455837,0.506251257
0.01,0.593029617,0.508344135
0.01,0.495773562,0.509872534
0.01,0.5054034,0.510482922
0.01,0.548670074,0.50978799
0.01,0.516189816,0.508457666
0.01,0.512956167,0.508020523
0.01,0.635007457,0.508765122
0.01,0.707596924,0.509661125
0.01,0.587938151,0.510142647
0.01,0.500266615,0.510106124
0.01,0.633629927,0.509209087
0.01,0.723431364,0.507645034
0.01,0.554514246,0.506378797
0.01,0.426105757,0.505843461
0.01,0.5634647,0.50542703
0.01,0.677854251,0.504404155
0.01,0.596933712,0.502596979
0.01,0.556712894,0.500446976
0.01,0.583403979,0.499049217
0.01,0.484339785,0.499234403
0.01,0.405723532,0.500263142
0.01,0.524916823,0.500881993
0.01,0.618793676,0.501323149
0.01,0.566937358,0.502229254
0.01,0.558959304,0.502742737
0.01,0.58493837,0.501909245
0.01,0.511791647,0.500393486
0.01,0.460784944,0.499032341
0.01,0.508962701,0.497524975
0.01,0.501785789,0.495663443
0.01,0.432022988,0.493999969
0.01,0.449488481,0.492689615
0.01,0.526871439,0.491251097
0.01,0.538397133,0.489600152
0.01,0.462113527,0.48807867
0.01,0.354212078,0.486812324
0.01,0.349920054,0.48589608
0.01,0.530251904,0.48542335
0.01,0.700207733,0.484988765
0.01,0.671797814,0.484135108
0.01,0.596510097,0.48303915
0.01,0.60635863,0.482050108
0.01,0.552058902,0.481199391
0.01,0.40468985,0.480424163
0.01,0.374501374,0.479838499
0.01,0.496425185,0.479757958
0.01,0.599075155,0.480235069
0.01,0.624266674,0.480799099
0.01,0.589847382,0.481284953
0.01,0.492376883,0.48208844
0.01,0.47125708,0.483166021
0.01,0.624977283,0.48420313
0.01,0.705989391,0.485546541
0.01,0.563307551,0.487341372
0.01,0.46522217,0.488673729
0.01,0.491201522,0.488880426
0.01,0.405407756,0.488386257
0.01,0.30249137,0.487736559
0.01,0.424232717,0.487258872
0.01,0.5977164,0.487387217
0.01,0.604225481,0.488081593
0.01,0.550862273,0.488661884
0.01,0.534309815,0.488779139
0.01,0.491547767,0.48870307
0.01,0.421605167,0.488829163
0.01,0.410738231,0.489434528
0.01,0.472812339,0.490355685
0.01,0.521917814,0.491187651
0.01,0.525557914,0.492302927
0.01,0.545524463,0.494381965
0.01,0.56996174,0.496711147
0.01,0.537262081,0.497792924
0.01,0.512228314,0.49746647
0.01,0.541781234,0.496734934
0.01,0.518551777,0.496290435
0.01,0.434655667,0.496526301
0.01,0.421715079,0.497627032
0.01,0.473313405,0.498730956
0.01,0.517324616,0.498690677
0.01,0.58177163,0.497778591
0.01,0.62994038,0.496807843
0.01,0.583328703,0.495667557
0.01,0.533950238,0.494524317
0.01,0.578628772,0.494250834
0.01,0.615535241,0.494498046
0.01,0.559087986,0.494322395
0.01,0.512883275,0.494584596
0.01,0.539127651,0.496395446
0.01,0.495184958,0.498890759
0.01,0.345375453,0.501412514
0.01,0.346593424,0.504413062
0.01,0.566537511,0.506535748
0.01,0.681607226,0.505743704
0.01,0.612151066,0.503430502
0.01,0.630169566,0.502350299
0.01,0.678960919,0.50230109
0.01,0.5278782,0.501937387
0.01,0.409408791,0.50175095
0.01,0.555984322,0.50261602
0.01,0.675035538,0.504170403
0.01,0.587802328,0.505628136
0.01,0.540962751,0.506577117
0.01,0.575943373,0.506917765
0.01,0.515131733,0.506546979
0.01,0.453934998,0.505412496
0.01,0.489226846,0.503962513
0.01,0.439776455,0.502736359
0.01,0.303224996,0.501802677
0.01,0.319051094,0.501286335
0.01,0.459970639,0.50095978
0.01,0.508001467,0.49938306
0.01,0.491138728,0.495747208
0.01,0.554318086,0.491365186
0.01,0.636969217,0.487416678
0.01,0.611021393,0.483633396
0.01,0.531608093,0.480349434
0.01,0.506950871,0.479051434
0.01,0.493263993,0.480208784
0.01,0.453630457,0.482394029
0.01,0.512720534,0.483760795
0.01,0.681391192,0.483675953
0.01,0.715208096,0.482882908
0.01,0.534230603,0.482172472
0.01,0.388528707,0.481323897
0.01,0.401559913,0.47979149
0.01,0.46197109,0.477739508
0.01,0.55988338,0.475723678
0.01,0.679156971,0.474096151
0.01,0.64692135,0.473230615
0.01,0.491799224,0.473420701
0.01,0.45784987,0.474327076
0.01,0.55742681,0.475439754
0.01,0.603945183,0.476635586
0.01,0.548382746,0.477483914
0.01,0.469238563,0.477307562
0.01,0.417918631,0.476453973
0.01,0.396707832,0.475887055
0.01,0.408457934,0.475826712
0.01,0.459756786,0.476381662
0.01,0.496270365,0.478349402
0.01,0.482125391,0.481717718
0.01,0.521360129,0.484483086
0.01,0.639735977,0.484493216
0.01,0.626906618,0.481971991
0.01,0.420694222,0.478945134
0.01,0.312148964,0.476387499
0.01,0.461998819,0.473597789
0.01,0.637104475,0.470438645
0.01,0.65158957,0.467930249
0.01,0.622202153,0.466414674
0.01,0.65516343,0.465523777
0.01,0.663558091,0.465541907
0.01,0.558730757,0.466619981
0.01,0.405324667,0.46802883
0.01,0.35239495,0.46951855
0.01,0.445064687,0.47147872
0.01,0.56514741,0.474027169
0.01,0.601199399,0.477601282
0.01,0.545603682,0.482390745
0.01,0.443755023,0.486464023
0.01,0.404890431,0.487612374
0.01,0.498741907,0.486719138
0.01,0.586160047,0.486290771
0.01,0.539911046,0.487124758
0.01,0.482590796,0.489040224
0.01,0.502831124,0.492669628
0.01,0.494310672,0.498028902
0.01,0.46206477,0.503613918
0.01,0.513446137,0.508628851
0.01,0.570749665,0.513433475
0.01,0.544632255,0.517288032
0.01,0.543336532,0.518798219
0.01,0.616896331,0.518276454
0.01,0.659874137,0.517210278
0.01,0.617830739,0.516357839
0.01,0.493562979,0.51576833
0.01,0.334398804,0.515619762
0.01,0.298977857,0.516081281
0.01,0.432476438,0.516812925
0.01,0.54275015,0.517380988
0.01,0.556859822,0.517882092
0.01,0.614171849,0.518431338
0.01,0.699347799,0.518876506
0.01,0.667436396,0.519722511
0.01,0.569048501,0.521911515
0.01,0.55131487,0.525186458
0.01,0.616715655,0.528202675
0.01,0.665948211,0.530248747
0.01,0.623312667,0.531302814
0.01,0.538638116,0.53082453
0.01,0.542296608,0.528323116
0.01,0.603599743,0.524833311
0.01,0.577605393,0.522138464
0.01,0.506251932,0.52079445
0.01,0.51857296,0.52013822
0.01,0.576500989,0.519655397
0.01,0.606119985,0.519421588
0.01,0.633136698,0.51959331
0.01,0.671860887,0.519893086
0.01,0.673849295,0.519949535
0.01,0.590946315,0.520181384
0.01,0.473473105,0.521174838
0.01,0.455374887,0.522286833
0.01,0.521718358,0.522368564
0.01,0.502753114,0.521194276
0.01,0.414600486,0.519367647
0.0104,0.456902965,0.517898306
0.0108,0.619079737,0.5174531
0.0112,0.66493027,0.517602923
0.0116,0.540004298,0.518038306
0.012,0.447258502,0.519153499
0.0124,0.489179917,0.520203982
0.0128,0.569640398,0.519689568
0.0132,0.625531675,0.517635663
0.0136,0.648460406,0.514812209
0.014,0.599865272,0.511629687
0.0144,0.505551461,0.509096753
0.0148,0.456462259,0.507547285
0.0152,0.4840449,0.505356243
0.0156,0.559064118,0.502104988
0.016,0.589356851,0.499790769
0.0164,0.454634953,0.499045703
0.0168,0.254377961,0.498412316
0.0172,0.280355766,0.497271063
0.0176,0.542964956,0.495875674
0.018,0.716693532,0.494137013
0.0184,0.656639025,0.492318154
0.0188,0.54698658,0.491091618
0.0192,0.538595854,0.490715024
0.0196,0.585916898,0.490950498
0.02,0.612020778,0.49108401
0.02,0.60156851,0.490622706
0.02,0.570990227,0.490431906
0.02,0.570569985,0.49168378
0.02,0.604167181,0.494046474
0.02,0.565789181,0.49637617
0.02,0.456350748,0.49814377
0.02,0.446089573,0.499205723
0.02,0.533991876,0.49938545
0.02,0.53195424,0.498953148
0.02,0.444451188,0.498508972
0.02,0.443911648,0.49795264
0.02,0.536509458,0.496717503
0.02,0.578240617,0.495192577
0.02,0.539635641,0.494446438
0.02,0.520833653,0.49476712
0.02,0.521577744,0.495653485
0.02,0.453442097,0.496445578
0.02,0.40028478,0.496538441
0.02,0.473419102,0.495856754
0.02,0.492324652,0.494795701
0.02,0.364195595,0.493604459
0.02,0.395986047,0.492517596
0.02,0.614689458,0.491707537
0.02,0.586383646,0.491087823
0.02,0.35086549,0.491223883
0.0196,0.383339157,0.492723143
0.0192,0.601649473,0.493914166
0.0188,0.618027699,0.492418152
0.0184,0.542414964,0.48913148
0.018,0.603477138,0.486925263
0.0176,0.66950705,0.486333412
0.0172,0.636694726,0.485911942
0.0168,0.602448512,0.485212051
0.0164,0.571217966,0.48468481
0.016,0.511882133,0.48431654
0.0156,0.506384397,0.484005068
0.0152,0.534213879,0.483857679
0.0148,0.479293428,0.483695908
0.0144,0.423770223,0.483384646
0.014,0.499922379,0.483106665
0.0136,0.603901439,0.482747439
0.0132,0.61388535,0.48198361
0.0128,0.580229705,0.480745396
0.0124,0.54354738,0.47875017
0.012,0.49404145,0.475608415
0.0116,0.456402805,0.471978235
0.0112,0.430729746,0.469327052
0.0108,0.421769706,0.468180425
0.0104,0.488160535,0.467755613
0.01,0.585390866,0.467509573
0.01,0.562662965,0.467675039
0.01,0.422415145,0.467897268
0.01,0.353443886,0.467157585
0.01,0.47484279,0.46550861
0.01,0.663468753,0.463785502
0.01,0.671891224,0.462016564
0.01,0.501108199,0.460388228
0.01,0.464482287,0.459691627
0.01,0.614143772,0.45910032
0.01,0.590625715,0.457470263
0.01,0.350707738,0.456770558
0.01,0.268889406,0.458923878
0.01,0.379457317,0.461665626
0.01,0.400259456,0.462662231
0.01,0.363735533,0.463431994
0.01,0.462762018,0.465672745
0.01,0.588756393,0.468573308
0.01,0.546152659,0.471295905
0.01,0.420011774,0.474013313
0.01,0.401371074,0.476266884
0.01,0.47969486,0.477143141
0.01,0.542210362,0.47685934
0.01,0.556839639,0.476367816
0.01,0.520627935,0.47603227
0.01,0.472878878,0.476300818
0.01,0.5041121,0.478406187
0.01,0.568237643,0.482585991
0.01,0.556309904,0.487375688
0.01,0.532834042,0.491930158
0.01,0.570607028,0.496633513
0.01,0.62099801,0.501077867
0.01,0.679273197,0.504313396
0.01,0.71812979,0.506770295
0.01,0.636474956,0.509335386
0.01,0.482939005,0.511573185
0.01,0.41770632,0.513092841
0.01,0.494935699,0.514821095
0.01,0.62824335,0.516838795
0.01,0.667234073,0.517861086
0.01,0.625058467,0.518657326
0.01,0.660503584,0.521692039
0.01,0.679018835,0.526422751
0.01,0.520657207,0.530161534
0.01,0.40956356,0.532709378
0.01,0.51455795,0.535225204
0.01,0.603569312,0.537455967
0.01,0.552039201,0.539089723
0.01,0.474279423,0.539938137
0.01,0.40836626,0.538886683
0.01,0.400479722,0.536150818
0.0104,0.512870127,0.533888317
0.0108,0.599946196,0.532690109
0.0112,0.525221363,0.531275197
0.0116,0.451396241,0.529623702
0.012,0.544480516,0.528563533
0.0124,0.65510769,0.527606448
0.0128,0.622148728,0.526289991
0.0132,0.593554652,0.525379422
0.0136,0.694006102,0.524909806
0.014,0.739834142,0.524255855
0.0144,0.634880986,0.524271953
0.0148,0.567149324,0.525410368
0.0152,0.570954672,0.525708816
0.0156,0.493554751,0.52454441
0.016,0.42198545,0.524099653
0.0164,0.501375408,0.524453982
0.0168,0.560742161,0.523439454
0.0172,0.480318162,0.521851021
0.0176,0.469719646,0.521883976
0.018,0.582278896,0.522344924
0.0184,0.583124703,0.521285513
0.0188,0.514833152,0.519466174
0.0192,0.627953717,0.517592656
0.0196,0.745964777,0.514884986
0.02,0.586926466,0.511621086
0.0196,0.430404128,0.508944408
0.0192,0.534477708,0.506817345
0.0188,0.545845948,0.504865091
0.0184,0.310779264,0.503335624
0.018,0.286736432,0.501903442
0.0176,0.590169996,0.499911521
0.0172,0.751477166,0.497855467
0.0168,0.616797356,0.496122351
0.0164,0.479382403,0.493460674
0.016,0.452357718,0.489213769
0.0156,0.467187824,0.484867992
0.0152,0.539686498,0.481411062
0.0148,0.611700501,0.47809934
0.0144,0.569147841,0.47471438
0.014,0.50388952,0.471674802
0.0136,0.529381735,0.46813963
0.0132,0.550987626,0.463210376
0.0128,0.537538803,0.458128414
0.0124,0.571908099,0.45478952
0.012,0.551156603,0.453300847
0.0116,0.410108351,0.452796729
0.0112,0.382603023,0.453103279
0.0108,0.504825339,0.453880473
0.0104,0.466534432,0.453877111
0.01,0.301759478,0.452730679
0.01,0.37088945,0.45160783
0.01,0.580099653,0.45102677
0.01,0.569691661,0.450309282
0.01,0.447630927,0.449366975
0.01,0.455320017,0.448687148
0.01,0.453101077,0.448056252
0.01,0.380028788,0.447211679
0.01,0.441496109,0.446865009
0.01,0.576223217,0.447798775
0.01,0.551925469,0.449942449
0.01,0.465711804,0.452931527
0.01,0.517338975,0.45620725
0.01,0.624625115,0.458234935
0.01,0.617928325,0.457554199
0.01,0.507539296,0.455089711
0.01,0.433212521,0.453452923
